Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,sampleID,junk,contigregion,junk2,junk3,fileext,cluster1,junk_1,contigregion_1,cluster2
HN034_contigs.fa_antismashcontig00007.region001_HN034_contigs.fa_antismash,MMO-163_contigs.fa_antismashcontig00010.region002_MMO-163_contigs.fa_antismash,0.2512939870357513,0.5605607032775879,0.7169811129570007,0.7487059831619263,0.578125,0.2330581545829773,0.3071412444114685,49,4,NRPS.hserlactone - NRPS.hserlactone,NRPS.hserlactone,HN034,contigs.fa,antismashcontig00007.region001,MMO-163,contigs.fa,antismash,HN034,contigs.fa,antismashcontig00010.region002,MMO-163
USHLN188_contigs.fa_antismashcontig00006.region001_USHLN188_contigs.fa_antismash,USHLN190_contigs.fa_antismashcontig00007.region001_USHLN190_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,29,6,NRPS - NRPS,NRPS,USHLN188,contigs.fa,antismashcontig00006.region001,USHLN190,contigs.fa,antismash,USHLN188,contigs.fa,antismashcontig00007.region001,USHLN190
HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,USMM055_contigs.fa_antismashcontig00003.region001_USMM055_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN007,contigs.fa,antismashcontig00004.region001,USMM055,contigs.fa,antismash,HN007,contigs.fa,antismashcontig00003.region001,USMM055
USMM075_contigs.fa_antismashcontig00013.region002_USMM075_contigs.fa_antismash,USMM088_contigs.fa_antismashcontig00002.region002_USMM088_contigs.fa_antismash,0.1172206774353981,0.7792993187904358,0.9142857193946838,0.8827793002128601,0.9189189076423644,0.1277080774307251,0.0972946137189865,38,5,NRPS - NRPS,NRPS,USMM075,contigs.fa,antismashcontig00013.region002,USMM088,contigs.fa,antismash,USMM075,contigs.fa,antismashcontig00002.region002,USMM088
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,47,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,MMO-116,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00003.region001,MMO-116
MMO-90_contigs.fa_antismashcontig00004.region001_MMO-90_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00002.region002_USHLN177_contigs.fa_antismash,0.0983776226639747,0.8129228949546814,0.93478262424469,0.9016223549842834,0.8679245114326477,0.0996683165431022,0.0931072756648063,49,3,NRPS - NRPS,NRPS,MMO-90,contigs.fa,antismashcontig00004.region001,USHLN177,contigs.fa,antismash,MMO-90,contigs.fa,antismashcontig00002.region002,USHLN177
MMO-130_contigs.fa_antismashcontig00009.region001_MMO-130_contigs.fa_antismash,MMO-143_contigs.fa_antismashcontig00007.region001_MMO-143_contigs.fa_antismash,0.238741248846054,0.5795149207115173,0.5061728358268738,0.7612587809562683,0.3854166567325592,0.286223292350769,0.0844245627522468,52,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,MMO-130,contigs.fa,antismashcontig00009.region001,MMO-143,contigs.fa,antismash,MMO-130,contigs.fa,antismashcontig00007.region001,MMO-143
MMO-25_contigs.fa_antismashcontig00015.region001_MMO-25_contigs.fa_antismash,USMM093_contigs.fa_antismashcontig00012.region001_USMM093_contigs.fa_antismash,0.0865669995546341,0.8343598246574402,0.8999999761581421,0.9134330153465272,0.8095238208770752,0.0925820395350456,0.0309278350323438,37,1,NRPS-like - NRPS-like,NRPS-like,MMO-25,contigs.fa,antismashcontig00015.region001,USMM093,contigs.fa,antismash,MMO-25,contigs.fa,antismashcontig00012.region001,USMM093
MMO-173_contigs.fa_antismashcontig00010.region002_MMO-173_contigs.fa_antismash,MMO-175_contigs.fa_antismashcontig00014.region001_MMO-175_contigs.fa_antismash,0.0031760612037032,0.9936579465866088,1.0,0.9968239665031432,1.0,0.0029453476890921,0.0051948050968348,35,1,NAPAA - NAPAA,NAPAA,MMO-173,contigs.fa,antismashcontig00010.region002,MMO-175,contigs.fa,antismash,MMO-173,contigs.fa,antismashcontig00014.region001,MMO-175
USHLN172_contigs.fa_antismashcontig00001.region002_USHLN172_contigs.fa_antismash,USMM075_contigs.fa_antismashcontig00013.region002_USMM075_contigs.fa_antismash,0.1062522307038307,0.7987850904464722,0.7941176295280457,0.8937477469444275,0.8055555820465088,0.1084057092666626,0.1028066650032997,32,5,NRPS - NRPS,NRPS,USHLN172,contigs.fa,antismashcontig00001.region002,USMM075,contigs.fa,antismash,USHLN172,contigs.fa,antismashcontig00013.region002,USMM075
HN049_contigs.fa_antismashcontig00004.region001_HN049_contigs.fa_antismash,USMM058_contigs.fa_antismashcontig00003.region001_USMM058_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN049,contigs.fa,antismashcontig00004.region001,USMM058,contigs.fa,antismash,HN049,contigs.fa,antismashcontig00003.region001,USMM058
USHLN217_contigs.fa_antismashcontig00001.region002_USHLN217_contigs.fa_antismash,USHLN228_contigs.fa_antismashcontig00003.region001_USHLN228_contigs.fa_antismash,0.0862191691994667,0.8349953889846802,0.8857142925262451,0.9137808084487916,0.8285714387893677,0.095630444586277,0.0109289614483714,32,1,NAPAA - NAPAA,NAPAA,USHLN217,contigs.fa,antismashcontig00001.region002,USHLN228,contigs.fa,antismash,USHLN217,contigs.fa,antismashcontig00003.region001,USHLN228
HN069_contigs.fa_antismashcontig00003.region001_HN069_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00005.region001_USMM062_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,HN069,contigs.fa,antismashcontig00003.region001,USMM062,contigs.fa,antismash,HN069,contigs.fa,antismashcontig00005.region001,USMM062
AS139_contigs.fa_antismashcontig00008.region001_AS139_contigs.fa_antismash,USHLN200_contigs.fa_antismashcontig00003.region001_USHLN200_contigs.fa_antismash,0.1989313811063766,0.6417109370231628,0.8253968358039856,0.8010686039924622,0.7571428418159485,0.191521942615509,0.2365960329771042,61,3,NRPS - NRPS,NRPS,AS139,contigs.fa,antismashcontig00008.region001,USHLN200,contigs.fa,antismash,AS139,contigs.fa,antismashcontig00003.region001,USHLN200
MMO-136_contigs.fa_antismashcontig00010.region001_MMO-136_contigs.fa_antismash,USHLN232_contigs.fa_antismashcontig00005.region001_USHLN232_contigs.fa_antismash,0.0188788175582885,0.9625988006591796,0.975000023841858,0.9811211824417114,0.925000011920929,0.0200079381465911,0.0081521738320589,38,1,NAPAA - NAPAA,NAPAA,MMO-136,contigs.fa,antismashcontig00010.region001,USHLN232,contigs.fa,antismash,MMO-136,contigs.fa,antismashcontig00005.region001,USHLN232
HN059_contigs.fa_antismashcontig00008.region001_HN059_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00007.region001_MMO-128_contigs.fa_antismash,0.1496079266071319,0.7231667041778564,0.5443037748336792,0.8503920435905457,0.5348837375640869,0.159399926662445,0.119007907807827,50,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN059,contigs.fa,antismashcontig00008.region001,MMO-128,contigs.fa,antismash,HN059,contigs.fa,antismashcontig00007.region001,MMO-128
USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00005.region001_USMM062_contigs.fa_antismash,0.1601176112890243,0.7054024338722229,0.8214285969734192,0.8398823738098145,0.7222222089767456,0.1798691600561142,0.1090928018093109,31,3,NRPS - NRPS,NRPS,USHLN291,contigs.fa,antismashcontig00020.region001,USMM062,contigs.fa,antismash,USHLN291,contigs.fa,antismashcontig00005.region001,USMM062
MMO-25_contigs.fa_antismashcontig00001.region001_MMO-25_contigs.fa_antismash,USMM075_contigs.fa_antismashcontig00013.region002_USMM075_contigs.fa_antismash,0.1198262646794319,0.7747058272361755,0.9142857193946838,0.8801737427711487,0.9189189076423644,0.128261461853981,0.1037993729114532,38,5,NRPS - NRPS,NRPS,MMO-25,contigs.fa,antismashcontig00001.region001,USMM075,contigs.fa,antismash,MMO-25,contigs.fa,antismashcontig00013.region002,USMM075
AS222_contigs.fa_antismashcontig00001.region001_AS222_contigs.fa_antismash,MMO-102_contigs.fa_antismashcontig00001.region001_MMO-102_contigs.fa_antismash,0.2928818166255951,0.5000160932540894,0.5714285969734192,0.7071181535720825,0.5111111402511597,0.2221711874008178,0.3989477753639221,66,11,NRPS - NRPS,NRPS,AS222,contigs.fa,antismashcontig00001.region001,MMO-102,contigs.fa,antismash,AS222,contigs.fa,antismashcontig00001.region001,MMO-102
HN003_contigs.fa_antismashcontig00004.region002_HN003_contigs.fa_antismash,USHLN165_contigs.fa_antismashcontig00002.region001_USHLN165_contigs.fa_antismash,0.0400229431688785,0.9215559363365172,1.0,0.9599770307540894,1.0,0.0301654897630214,0.091774582862854,63,3,NRPS - NRPS,NRPS,HN003,contigs.fa,antismashcontig00004.region002,USHLN165,contigs.fa,antismash,HN003,contigs.fa,antismashcontig00002.region001,USHLN165
MMO-110_contigs.fa_antismashcontig00003.region001_MMO-110_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00003.region001_USMM063_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-110,contigs.fa,antismashcontig00003.region001,USMM063,contigs.fa,antismash,MMO-110,contigs.fa,antismashcontig00003.region001,USMM063
USHLN158_contigs.fa_antismashcontig00003.region001_USHLN158_contigs.fa_antismash,USHLN164_contigs.fa_antismashcontig00003.region001_USHLN164_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,62,3,NRPS - NRPS,NRPS,USHLN158,contigs.fa,antismashcontig00003.region001,USHLN164,contigs.fa,antismash,USHLN158,contigs.fa,antismashcontig00003.region001,USHLN164
HN100_contigs.fa_antismashcontig00004.region001_HN100_contigs.fa_antismash,MMO-89_contigs.fa_antismashcontig00004.region001_MMO-89_contigs.fa_antismash,8.628127397969365e-05,0.9998274445533752,1.0,0.9999136924743652,1.0,0.000107411382487,0.0,49,3,NRPS - NRPS,NRPS,HN100,contigs.fa,antismashcontig00004.region001,MMO-89,contigs.fa,antismash,HN100,contigs.fa,antismashcontig00004.region001,MMO-89
MMO-119_contigs.fa_antismashcontig00003.region001_MMO-119_contigs.fa_antismash,USHLN177_contigs.fa_antismashcontig00002.region002_USHLN177_contigs.fa_antismash,0.0638250336050987,0.8764235377311707,0.9333333373069764,0.9361749887466432,0.8301886916160583,0.0615692399442195,0.072660245001316,47,3,NRPS - NRPS,NRPS,MMO-119,contigs.fa,antismashcontig00003.region001,USHLN177,contigs.fa,antismash,MMO-119,contigs.fa,antismashcontig00002.region002,USHLN177
USHLN159_contigs.fa_antismashcontig00003.region001_USHLN159_contigs.fa_antismash,USMM080_contigs.fa_antismashcontig00002.region001_USMM080_contigs.fa_antismash,0.1968039274215698,0.6451238989830017,0.7910447716712952,0.8031960725784302,0.6883116960525513,0.182460069656372,0.2709138393402099,62,3,NRPS - NRPS,NRPS,USHLN159,contigs.fa,antismashcontig00003.region001,USMM080,contigs.fa,antismash,USHLN159,contigs.fa,antismashcontig00002.region001,USMM080
HN120_contigs.fa_antismashcontig00002.region001_HN120_contigs.fa_antismash,MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,0.0554083064198493,0.8922534584999084,0.9772727489471436,0.9445917010307312,0.9215686321258544,0.0603495761752128,0.0352314412593841,49,3,NRPS - NRPS,NRPS,HN120,contigs.fa,antismashcontig00002.region001,MMO-116,contigs.fa,antismash,HN120,contigs.fa,antismashcontig00003.region001,MMO-116
LB14_contigs.fa_antismashcontig00161.region001_LB14_contigs.fa_antismash,USHLN181_contigs.fa_antismashcontig00008.region001_USHLN181_contigs.fa_antismash,0.174798771739006,0.6809570789337158,0.8333333134651184,0.8252012133598328,0.8181818127632141,0.2374174445867538,0.0025974025484174,11,1,NRPS-like - NRPS-like,NRPS-like,LB14,contigs.fa,antismashcontig00161.region001,USHLN181,contigs.fa,antismash,LB14,contigs.fa,antismashcontig00008.region001,USHLN181
MMO-94_contigs.fa_antismashcontig00004.region001_MMO-94_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.1582757830619812,0.7084996700286865,0.8571428656578064,0.8417242169380188,0.7777777910232544,0.173667773604393,0.1185131222009658,31,3,NRPS - NRPS,NRPS,MMO-94,contigs.fa,antismashcontig00004.region001,USHLN270,contigs.fa,antismash,MMO-94,contigs.fa,antismashcontig00019.region001,USHLN270
USHLN159_contigs.fa_antismashcontig00003.region001_USHLN159_contigs.fa_antismash,USHLN160_contigs.fa_antismashcontig00003.region001_USHLN160_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,62,3,NRPS - NRPS,NRPS,USHLN159,contigs.fa,antismashcontig00003.region001,USHLN160,contigs.fa,antismash,USHLN159,contigs.fa,antismashcontig00003.region001,USHLN160
USHLN030_contigs.fa_antismashcontig00001.region003_USHLN030_contigs.fa_antismash,USMM108_contigs.fa_antismashcontig00001.region002_USMM108_contigs.fa_antismash,0.0635308623313903,0.8769744634628296,0.9534883499145508,0.9364691376686096,0.8958333134651184,0.0686161071062088,0.0050505050458014,46,1,NRPS-like - NRPS-like,NRPS-like,USHLN030,contigs.fa,antismashcontig00001.region003,USMM108,contigs.fa,antismash,USHLN030,contigs.fa,antismashcontig00001.region002,USMM108
HN037_contigs.fa_antismashcontig00002.region001_HN037_contigs.fa_antismash,USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,0.1819655895233154,0.6691802740097046,0.7857142686843872,0.8180344104766846,0.6571428775787354,0.176697164773941,0.1938195526599884,27,3,NRPS - NRPS,NRPS,HN037,contigs.fa,antismashcontig00002.region001,USHLN291,contigs.fa,antismash,HN037,contigs.fa,antismashcontig00020.region001,USHLN291
HN151_contigs.fa_antismashcontig00004.region001_HN151_contigs.fa_antismash,HN173_contigs.fa_antismashcontig00004.region001_HN173_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,46,3,NRPS - NRPS,NRPS,HN151,contigs.fa,antismashcontig00004.region001,HN173,contigs.fa,antismash,HN151,contigs.fa,antismashcontig00004.region001,HN173
HN067_contigs.fa_antismashcontig00008.region002_HN067_contigs.fa_antismash,VD14_contigs.fa_antismashcontig00010.region001_VD14_contigs.fa_antismash,0.2390141636133194,0.5790994763374329,0.488095223903656,0.7609858512878418,0.3737373650074005,0.285446435213089,0.0881092995405197,52,4,NRPS.hserlactone - arylpolyene.NRPS.hserlactone,,HN067,contigs.fa,antismashcontig00008.region002,VD14,contigs.fa,antismash,HN067,contigs.fa,antismashcontig00010.region001,VD14
AS091_contigs.fa_antismashcontig00002.region002_AS091_contigs.fa_antismash,HN091_contigs.fa_antismashcontig00003.region001_HN091_contigs.fa_antismash,0.2577732801437378,0.5509005188941956,0.6666666865348816,0.7422267198562622,0.5806451439857483,0.2933043837547302,0.1097269058227539,50,3,NRPS - NRPS,NRPS,AS091,contigs.fa,antismashcontig00002.region002,HN091,contigs.fa,antismash,AS091,contigs.fa,antismashcontig00003.region001,HN091
MMO-89_contigs.fa_antismashcontig00004.region001_MMO-89_contigs.fa_antismash,MMO-90_contigs.fa_antismashcontig00004.region001_MMO-90_contigs.fa_antismash,8.628127397969365e-05,0.9998274445533752,1.0,0.9999136924743652,1.0,0.000107411382487,0.0,49,3,NRPS - NRPS,NRPS,MMO-89,contigs.fa,antismashcontig00004.region001,MMO-90,contigs.fa,antismash,MMO-89,contigs.fa,antismashcontig00004.region001,MMO-90
MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.1497096568346023,0.7229936718940735,0.8214285969734192,0.8502903580665588,0.7027027010917664,0.1659563928842544,0.1090928018093109,30,3,NRPS - NRPS,NRPS,MMO-116,contigs.fa,antismashcontig00003.region001,USHLN270,contigs.fa,antismash,MMO-116,contigs.fa,antismashcontig00019.region001,USHLN270
USHLN291_contigs.fa_antismashcontig00020.region001_USHLN291_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,0.1601176112890243,0.7054024338722229,0.8214285969734192,0.8398823738098145,0.7222222089767456,0.1798691600561142,0.1090928018093109,31,3,NRPS - NRPS,NRPS,USHLN291,contigs.fa,antismashcontig00020.region001,USMM053,contigs.fa,antismash,USHLN291,contigs.fa,antismashcontig00003.region001,USMM053
HN151_contigs.fa_antismashcontig00004.region001_HN151_contigs.fa_antismash,HN157_contigs.fa_antismashcontig00005.region001_HN157_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,46,3,NRPS - NRPS,NRPS,HN151,contigs.fa,antismashcontig00004.region001,HN157,contigs.fa,antismash,HN151,contigs.fa,antismashcontig00005.region001,HN157
AS212_contigs.fa_antismashcontig00001.region001_AS212_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.1127683371305465,0.7871800065040588,0.8571428656578064,0.8872316479682922,0.7777777910232544,0.1374914795160293,0.0489002205431461,31,3,NRPS - NRPS,NRPS,AS212,contigs.fa,antismashcontig00001.region001,USHLN270,contigs.fa,antismash,AS212,contigs.fa,antismashcontig00019.region001,USHLN270
USHLN290_contigs.fa_antismashcontig00001.region003_USHLN290_contigs.fa_antismash,USHLN295_contigs.fa_antismashcontig00003.region001_USHLN295_contigs.fa_antismash,0.0339978374540805,0.9331601858139038,1.0,0.9660021662712096,0.978723406791687,0.0350002907216548,0.0301550887525081,46,3,NRPS - NRPS,NRPS,USHLN290,contigs.fa,antismashcontig00001.region003,USHLN295,contigs.fa,antismash,USHLN290,contigs.fa,antismashcontig00003.region001,USHLN295
MMO-110_contigs.fa_antismashcontig00003.region001_MMO-110_contigs.fa_antismash,MMO-90_contigs.fa_antismashcontig00004.region001_MMO-90_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-110,contigs.fa,antismashcontig00003.region001,MMO-90,contigs.fa,antismash,MMO-110,contigs.fa,antismashcontig00004.region001,MMO-90
MMO-119_contigs.fa_antismashcontig00003.region001_MMO-119_contigs.fa_antismash,MMO-43_contigs.fa_antismashcontig00004.region001_MMO-43_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-119,contigs.fa,antismashcontig00003.region001,MMO-43,contigs.fa,antismash,MMO-119,contigs.fa,antismashcontig00004.region001,MMO-43
AS124_contigs.fa_antismashcontig00004.region001_AS124_contigs.fa_antismash,USHLN179_contigs.fa_antismashcontig00002.region001_USHLN179_contigs.fa_antismash,0.0983776226639747,0.8129228949546814,0.93478262424469,0.9016223549842834,0.8679245114326477,0.0996683165431022,0.0931072756648063,49,3,NRPS - NRPS,NRPS,AS124,contigs.fa,antismashcontig00004.region001,USHLN179,contigs.fa,antismash,AS124,contigs.fa,antismashcontig00002.region001,USHLN179
MMO-84_contigs.fa_antismashcontig00004.region001_MMO-84_contigs.fa_antismash,MMO-89_contigs.fa_antismashcontig00004.region001_MMO-89_contigs.fa_antismash,8.628127397969365e-05,0.9998274445533752,1.0,0.9999136924743652,1.0,0.000107411382487,0.0,49,3,NRPS - NRPS,NRPS,MMO-84,contigs.fa,antismashcontig00004.region001,MMO-89,contigs.fa,antismash,MMO-84,contigs.fa,antismashcontig00004.region001,MMO-89
MMO-119_contigs.fa_antismashcontig00003.region001_MMO-119_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00003.region001_USMM051_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-119,contigs.fa,antismashcontig00003.region001,USMM051,contigs.fa,antismash,MMO-119,contigs.fa,antismashcontig00003.region001,USMM051
