Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,cluster1,junk_1,contigregion_1,junk2,junk3,fileext,cluster2
USHLN294_contigs.fa_antismashcontig00086.region001_USHLN294_contigs.fa_antismash,VD15_contigs.fa_antismashcontig00055.region001_VD15_contigs.fa_antismash,0.0151612805202603,0.969907283782959,1.0,0.9843698143959044,1.0,0.0156301856040954,0.0,9,0,NAGGN - NAGGN,NAGGN,USHLN294,contigs.fa,antismashcontig00055.region001,VD15,contigs.fa,antismash,VD15
MMO-17_contigs.fa_antismashcontig00009.region001_MMO-17_contigs.fa_antismash,USHLN009_contigs.fa_antismashcontig00009.region001_USHLN009_contigs.fa_antismash,0.0806425213813781,0.8452181816101074,0.9399999976158142,0.9193563461303712,0.9090909361839294,0.0500984191894531,0.1312341839075088,53,8,arylpolyene.resorcinol - arylpolyene.resorcinol,arylpolyene.resorcinol,MMO-17,contigs.fa,antismashcontig00009.region001,USHLN009,contigs.fa,antismash,USHLN009
MMO-119_contigs.fa_antismashcontig00008.region001_MMO-119_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00002.region001_USMM062_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,MMO-119,contigs.fa,antismashcontig00002.region001,USMM062,contigs.fa,antismash,USMM062
MMO-110_contigs.fa_antismashcontig00008.region001_MMO-110_contigs.fa_antismash,MMO-88_contigs.fa_antismashcontig00005.region001_MMO-88_contigs.fa_antismash,0.1484182924032211,0.7251914143562317,0.7916666865348816,0.8560120463371277,0.6666666865348816,0.1439879387617111,0.0,21,0,hserlactone - hserlactone,hserlactone,MMO-110,contigs.fa,antismashcontig00005.region001,MMO-88,contigs.fa,antismash,MMO-88
USMM054_contigs.fa_antismashcontig00009.region001_USMM054_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00012.region001_VD5_contigs.fa_antismash,0.2107244282960891,0.6229559183120728,0.7317073345184326,0.7935923337936401,0.6086956262588501,0.2147437781095504,0.1892143785953521,33,4,arylpolyene - arylpolyene,arylpolyene,USMM054,contigs.fa,antismashcontig00012.region001,VD5,contigs.fa,antismash,VD5
USMM075_contigs.fa_antismashcontig00013.region001_USMM075_contigs.fa_antismash,USMM086_contigs.fa_antismashcontig00001.region003_USMM086_contigs.fa_antismash,0.1677229851484298,0.6926850080490112,0.8181818127632141,0.8345873355865479,0.7272727489471436,0.190016359090805,0.0423940159380435,20,1,betalactone - betalactone,betalactone,USMM075,contigs.fa,antismashcontig00001.region003,USMM086,contigs.fa,antismash,USMM086
HN125_contigs.fa_antismashcontig00001.region001_HN125_contigs.fa_antismash,MMO-94_contigs.fa_antismashcontig00009.region001_MMO-94_contigs.fa_antismash,0.246204987168312,0.5682069063186646,0.6666666865348816,0.7585515379905701,0.5666666626930237,0.2414484471082687,0.0,23,0,hserlactone - hserlactone,hserlactone,HN125,contigs.fa,antismashcontig00009.region001,MMO-94,contigs.fa,antismash,MMO-94
HN100_contigs.fa_antismashcontig00009.region001_HN100_contigs.fa_antismash,MMO-110_contigs.fa_antismashcontig00010.region001_MMO-110_contigs.fa_antismash,0.0359507128596305,0.9293910264968872,1.0,0.9629374146461488,1.0,0.0316143371164798,0.0513642653822898,42,4,arylpolyene - arylpolyene,arylpolyene,HN100,contigs.fa,antismashcontig00010.region001,MMO-110,contigs.fa,antismash,MMO-110
HN091_contigs.fa_antismashcontig00007.region001_HN091_contigs.fa_antismash,MMO-83_contigs.fa_antismashcontig00002.region001_MMO-83_contigs.fa_antismash,0.1484182924032211,0.7251914143562317,0.7916666865348816,0.8560120463371277,0.6666666865348816,0.1439879387617111,0.0,21,0,hserlactone - hserlactone,hserlactone,HN091,contigs.fa,antismashcontig00002.region001,MMO-83,contigs.fa,antismash,MMO-83
MMO-163_contigs.fa_antismashcontig00011.region001_MMO-163_contigs.fa_antismash,VD14_contigs.fa_antismashcontig00002.region001_VD14_contigs.fa_antismash,0.0724722146987915,0.8603078126907349,1.0,0.9274193048477172,0.8965517282485962,0.0668027624487876,0.1173594146966934,31,1,betalactone - betalactone,betalactone,MMO-163,contigs.fa,antismashcontig00002.region001,VD14,contigs.fa,antismash,VD14
USMM048_contigs.fa_antismashcontig00018.region001_USMM048_contigs.fa_antismash,USMM134_contigs.fa_antismashcontig00085.region001_USMM134_contigs.fa_antismash,0.1942431032657623,0.6492441892623901,1.0,0.7997493743896484,1.0,0.2002506256103515,0.0,9,0,NAGGN - NAGGN,NAGGN,USMM048,contigs.fa,antismashcontig00085.region001,USMM134,contigs.fa,antismash,USMM134
MMO-110_contigs.fa_antismashcontig00010.region001_MMO-110_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00009.region001_USMM053_contigs.fa_antismash,0.0041810343973338,0.99165540933609,1.0,0.9956896305084229,1.0,0.0,0.015625,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-110,contigs.fa,antismashcontig00009.region001,USMM053,contigs.fa,antismash,USMM053
VD22_contigs.fa_antismashcontig00001.region001_VD22_contigs.fa_antismash,VD32_contigs.fa_antismashcontig00043.region001_VD32_contigs.fa_antismash,0.0165811963379383,0.9671125411987304,1.0,0.9829059839248656,1.0,0.0170940179377794,0.0,17,0,siderophore - siderophore,siderophore,VD22,contigs.fa,antismashcontig00043.region001,VD32,contigs.fa,antismash,VD32
HN121_contigs.fa_antismashcontig00004.region001_HN121_contigs.fa_antismash,MMO-130_contigs.fa_antismashcontig00012.region001_MMO-130_contigs.fa_antismash,0.1546762436628341,0.7145722508430481,0.34375,0.8614806532859802,0.3125,0.1705641001462936,0.0984633639454841,10,2,arylpolyene - arylpolyene,arylpolyene,HN121,contigs.fa,antismashcontig00012.region001,MMO-130,contigs.fa,antismash,MMO-130
MMO-161_contigs.fa_antismashcontig00001.region001_MMO-161_contigs.fa_antismash,USHLN153_contigs.fa_antismashcontig00002.region001_USHLN153_contigs.fa_antismash,0.2621220648288727,0.5444638729095459,0.8666666746139526,0.7366034984588623,0.7352941036224365,0.2770172655582428,0.1544303745031356,32,1,betalactone - betalactone,betalactone,MMO-161,contigs.fa,antismashcontig00002.region001,USHLN153,contigs.fa,antismash,USHLN153
MMO-103_contigs.fa_antismashcontig00001.region001_MMO-103_contigs.fa_antismash,USHLN005_contigs.fa_antismashcontig00003.region001_USHLN005_contigs.fa_antismash,0.0075920391827821,0.9848735332489014,1.0,0.9921731352806092,1.0,0.0078268442302942,0.0,17,0,siderophore - siderophore,siderophore,MMO-103,contigs.fa,antismashcontig00003.region001,USHLN005,contigs.fa,antismash,USHLN005
HN041_contigs.fa_antismashcontig00004.region001_HN041_contigs.fa_antismash,HN059_contigs.fa_antismashcontig00005.region001_HN059_contigs.fa_antismash,0.0009382189018651,0.9981244206428528,1.0,0.999032735824585,1.0,0.0013541303342208,0.0,50,5,arylpolyene - arylpolyene,arylpolyene,HN041,contigs.fa,antismashcontig00005.region001,HN059,contigs.fa,antismash,HN059
MMO-153_contigs.fa_antismashcontig00008.region001_MMO-153_contigs.fa_antismash,MMO-64_contigs.fa_antismashcontig00007.region001_MMO-64_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,33,1,betalactone - betalactone,betalactone,MMO-153,contigs.fa,antismashcontig00007.region001,MMO-64,contigs.fa,antismash,MMO-64
USMM055_contigs.fa_antismashcontig00009.region001_USMM055_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00012.region001_VD5_contigs.fa_antismash,0.2107244282960891,0.6229559183120728,0.7317073345184326,0.7935923337936401,0.6086956262588501,0.2147437781095504,0.1892143785953521,33,4,arylpolyene - arylpolyene,arylpolyene,USMM055,contigs.fa,antismashcontig00012.region001,VD5,contigs.fa,antismash,VD5
HN151_contigs.fa_antismashcontig00001.region001_HN151_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00004.region001_USMM053_contigs.fa_antismash,0.2425685822963714,0.573702335357666,0.699999988079071,0.7592076659202576,0.699999988079071,0.2407923489809036,0.0,9,0,NRPS.siderophore - siderophore,,HN151,contigs.fa,antismashcontig00004.region001,USMM053,contigs.fa,antismash,USMM053
AS085_contigs.fa_antismashcontig00001.region002_AS085_contigs.fa_antismash,VD33_contigs.fa_antismashcontig00005.region001_VD33_contigs.fa_antismash,0.1810164600610733,0.6707340478897095,0.9166666865348816,0.817416250705719,0.8461538553237915,0.1918883174657821,0.1703714430332183,21,4,arylpolyene - arylpolyene.hserlactone,,AS085,contigs.fa,antismashcontig00005.region001,VD33,contigs.fa,antismash,VD33
AA010_contigs.fa_antismashcontig00003.region001_AA010_contigs.fa_antismash,M51_contigs.fa_antismashcontig00002.region001_M51_contigs.fa_antismash,0.0759423822164535,0.8538824915885925,1.0,0.9238418340682985,0.8965517282485962,0.0707299783825874,0.1182266026735305,31,1,betalactone - betalactone,betalactone,AA010,contigs.fa,antismashcontig00002.region001,M51,contigs.fa,antismash,M51
MMO-110_contigs.fa_antismashcontig00010.region001_MMO-110_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00010.region001_USMM061_contigs.fa_antismash,0.0041810343973338,0.99165540933609,1.0,0.9956896305084229,1.0,0.0,0.015625,42,4,arylpolyene - arylpolyene,arylpolyene,MMO-110,contigs.fa,antismashcontig00010.region001,USMM061,contigs.fa,antismash,USMM061
USHLN177_contigs.fa_antismashcontig00003.region001_USHLN177_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00004.region001_USMM051_contigs.fa_antismash,0.0392666645348072,0.9230085611343384,0.8999999761581421,0.9661730527877808,0.7272727489471436,0.0338269285857677,0.0,11,0,siderophore - siderophore,siderophore,USHLN177,contigs.fa,antismashcontig00004.region001,USMM051,contigs.fa,antismash,USMM051
USMM047_contigs.fa_antismashcontig00018.region002_USMM047_contigs.fa_antismash,USMM133_contigs.fa_antismashcontig00091.region001_USMM133_contigs.fa_antismash,0.1942431032657623,0.6492441892623901,1.0,0.7997493743896484,1.0,0.2002506256103515,0.0,9,0,NAGGN - NAGGN,NAGGN,USMM047,contigs.fa,antismashcontig00091.region001,USMM133,contigs.fa,antismash,USMM133
HN049_contigs.fa_antismashcontig00010.region001_HN049_contigs.fa_antismash,MMO-122_contigs.fa_antismashcontig00011.region001_MMO-122_contigs.fa_antismash,0.0331224612891674,0.9348521828651428,1.0,0.9658531546592712,1.0,0.0316143371164798,0.0407947674393653,42,4,arylpolyene - arylpolyene,arylpolyene,HN049,contigs.fa,antismashcontig00011.region001,MMO-122,contigs.fa,antismash,MMO-122
MMO-25_contigs.fa_antismashcontig00002.region001_MMO-25_contigs.fa_antismash,USHLN168_contigs.fa_antismashcontig00002.region001_USHLN168_contigs.fa_antismash,0.0007530875736847,0.9984943866729736,1.0,0.9992236495018004,1.0,0.0009834133088588,0.0,15,1,siderophore - siderophore,siderophore,MMO-25,contigs.fa,antismashcontig00002.region001,USHLN168,contigs.fa,antismash,USHLN168
AS183_contigs.fa_antismashcontig00005.region001_AS183_contigs.fa_antismash,USHLN292_contigs.fa_antismashcontig00019.region001_USHLN292_contigs.fa_antismash,0.2023455500602722,0.6362526416778564,0.8809523582458496,0.797887921333313,0.7446808218955994,0.2244033366441726,0.1449906229972839,41,4,arylpolyene - arylpolyene,arylpolyene,AS183,contigs.fa,antismashcontig00019.region001,USHLN292,contigs.fa,antismash,USHLN292
HN034_contigs.fa_antismashcontig00001.region002_HN034_contigs.fa_antismash,M51_contigs.fa_antismashcontig00007.region001_M51_contigs.fa_antismash,0.10663503408432,0.7981009483337402,0.901960790157318,0.8942229151725769,0.8474576473236084,0.0987152606248855,0.1241379082202911,52,5,redox-cofactor.NRPS - redox-cofactor.NRPS,redox-cofactor.NRPS,HN034,contigs.fa,antismashcontig00007.region001,M51,contigs.fa,antismash,M51
USHLN198_contigs.fa_antismashcontig00002.region002_USHLN198_contigs.fa_antismash,USHLN280_contigs.fa_antismashcontig00004.region002_USHLN280_contigs.fa_antismash,0.0520709939301013,0.8985694050788879,0.7692307829856873,0.9545886516571044,0.7142857313156128,0.0454113595187664,0.0,23,0,hserlactone - hserlactone,hserlactone,USHLN198,contigs.fa,antismashcontig00004.region002,USHLN280,contigs.fa,antismash,USHLN280
HN069_contigs.fa_antismashcontig00001.region001_HN069_contigs.fa_antismash,HN073_contigs.fa_antismashcontig00001.region001_HN073_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,siderophore - siderophore,siderophore,HN069,contigs.fa,antismashcontig00001.region001,HN073,contigs.fa,antismash,HN073
HN109_contigs.fa_antismashcontig00001.region001_HN109_contigs.fa_antismash,MMO-89_contigs.fa_antismashcontig00009.region001_MMO-89_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,27,0,hserlactone - hserlactone,hserlactone,HN109,contigs.fa,antismashcontig00009.region001,MMO-89,contigs.fa,antismash,MMO-89
MMO-88_contigs.fa_antismashcontig00012.region001_MMO-88_contigs.fa_antismash,USMM051_contigs.fa_antismashcontig00004.region001_USMM051_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,MMO-88,contigs.fa,antismashcontig00004.region001,USMM051,contigs.fa,antismash,USMM051
HN120_contigs.fa_antismashcontig00001.region001_HN120_contigs.fa_antismash,MMO-84_contigs.fa_antismashcontig00001.region001_MMO-84_contigs.fa_antismash,0.246204987168312,0.5682069063186646,0.6666666865348816,0.7585515379905701,0.5666666626930237,0.2414484471082687,0.0,23,0,hserlactone - hserlactone,hserlactone,HN120,contigs.fa,antismashcontig00001.region001,MMO-84,contigs.fa,antismash,MMO-84
MMO-37_contigs.fa_antismashcontig00008.region001_MMO-37_contigs.fa_antismash,USMM055_contigs.fa_antismashcontig00002.region001_USMM055_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,MMO-37,contigs.fa,antismashcontig00002.region001,USMM055,contigs.fa,antismash,USMM055
VD20_contigs.fa_antismashcontig00031.region001_VD20_contigs.fa_antismash,VD27_contigs.fa_antismashcontig00037.region001_VD27_contigs.fa_antismash,0.0372560545802116,0.9268758893013,1.0,0.9615917205810548,1.0,0.0384083054959774,0.0,17,0,hserlactone - hserlactone,hserlactone,VD20,contigs.fa,antismashcontig00037.region001,VD27,contigs.fa,antismash,VD27
USHLN148_contigs.fa_antismashcontig00004.region002_USHLN148_contigs.fa_antismash,USMM101_contigs.fa_antismashcontig00004.region002_USMM101_contigs.fa_antismash,0.008171584457159,0.9837235808372498,1.0,0.9915756583213806,1.0,0.0084243137389421,0.0,9,0,siderophore - siderophore,siderophore,USHLN148,contigs.fa,antismashcontig00004.region002,USMM101,contigs.fa,antismash,USMM101
USHLN293_contigs.fa_antismashcontig00002.region002_USHLN293_contigs.fa_antismash,USMM136_contigs.fa_antismashcontig00002.region002_USMM136_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,14,1,siderophore - siderophore,siderophore,USHLN293,contigs.fa,antismashcontig00002.region002,USMM136,contigs.fa,antismash,USMM136
HN099_contigs.fa_antismashcontig00009.region001_HN099_contigs.fa_antismash,MMO-163_contigs.fa_antismashcontig00010.region002_MMO-163_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,50,4,NRPS.hserlactone - NRPS.hserlactone,NRPS.hserlactone,HN099,contigs.fa,antismashcontig00010.region002,MMO-163,contigs.fa,antismash,MMO-163
HN003_contigs.fa_antismashcontig00003.region001_HN003_contigs.fa_antismash,HN019_contigs.fa_antismashcontig00001.region002_HN019_contigs.fa_antismash,0.2093410342931747,0.6251416206359863,0.30158731341362,0.8067012429237366,0.2571428716182709,0.193298727273941,0.0,24,0,arylpolyene.hserlactone - hserlactone,,HN003,contigs.fa,antismashcontig00001.region002,HN019,contigs.fa,antismash,HN019
HN059_contigs.fa_antismashcontig00008.region001_HN059_contigs.fa_antismash,MMO-163_contigs.fa_antismashcontig00010.region002_MMO-163_contigs.fa_antismash,0.1914606988430023,0.6537358164787292,0.7358490824699402,0.81352299451828,0.60317462682724,0.2174577116966247,0.0915985405445098,49,4,NRPS.hserlactone - NRPS.hserlactone,NRPS.hserlactone,HN059,contigs.fa,antismashcontig00010.region002,MMO-163,contigs.fa,antismash,MMO-163
USMM061_contigs.fa_antismashcontig00002.region001_USMM061_contigs.fa_antismash,USMM062_contigs.fa_antismashcontig00002.region001_USMM062_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,21,0,hserlactone - hserlactone,hserlactone,USMM061,contigs.fa,antismashcontig00002.region001,USMM062,contigs.fa,antismash,USMM062
HN151_contigs.fa_antismashcontig00001.region001_HN151_contigs.fa_antismash,MMO-126_contigs.fa_antismashcontig00011.region001_MMO-126_contigs.fa_antismash,0.2363737672567367,0.5831249952316284,0.699999988079071,0.7655940651893616,0.699999988079071,0.2344059497117996,0.0,9,0,NRPS.siderophore - siderophore,,HN151,contigs.fa,antismashcontig00011.region001,MMO-126,contigs.fa,antismash,MMO-126
HN124_contigs.fa_antismashcontig00006.region001_HN124_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00010.region001_USMM061_contigs.fa_antismash,0.0349136404693126,0.9313916563987732,0.976190447807312,0.9647101759910583,0.9777777791023254,0.0309563670307397,0.0469358824193477,43,4,arylpolyene - arylpolyene,arylpolyene,HN124,contigs.fa,antismashcontig00010.region001,USMM061,contigs.fa,antismash,USMM061
HN007_contigs.fa_antismashcontig00010.region001_HN007_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00012.region001_VD5_contigs.fa_antismash,0.2128084599971771,0.6196705102920532,0.7317073345184326,0.7914438843727112,0.6086956262588501,0.2173433899879455,0.1904324144124984,33,4,arylpolyene - arylpolyene,arylpolyene,HN007,contigs.fa,antismashcontig00012.region001,VD5,contigs.fa,antismash,VD5
HN087_contigs.fa_antismashcontig00001.region001_HN087_contigs.fa_antismash,MMO-84_contigs.fa_antismashcontig00011.region001_MMO-84_contigs.fa_antismash,0.1312563121318817,0.754715621471405,0.8181818127632141,0.870307445526123,0.8181818127632141,0.1296925395727157,0.0,12,0,siderophore - siderophore,siderophore,HN087,contigs.fa,antismashcontig00011.region001,MMO-84,contigs.fa,antismash,MMO-84
AS096_contigs.fa_antismashcontig00006.region001_AS096_contigs.fa_antismash,MMO-163_contigs.fa_antismashcontig00012.region001_MMO-163_contigs.fa_antismash,0.1399535983800888,0.7396798133850098,0.625,0.8683311939239502,0.5757575631141663,0.144180491566658,0.1019536033272743,19,2,arylpolyene - arylpolyene,arylpolyene,AS096,contigs.fa,antismashcontig00012.region001,MMO-163,contigs.fa,antismash,MMO-163
HN022_contigs.fa_antismashcontig00001.region003_HN022_contigs.fa_antismash,USHLN148_contigs.fa_antismashcontig00002.region001_USHLN148_contigs.fa_antismash,0.2518951892852783,0.559660792350769,0.2769230902194977,0.7638680934906006,0.2191780805587768,0.2361319363117218,0.0,24,0,arylpolyene.hserlactone - hserlactone,,HN022,contigs.fa,antismashcontig00002.region001,USHLN148,contigs.fa,antismash,USHLN148
USHLN262_contigs.fa_antismashcontig00005.region001_USHLN262_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00005.region001_USHLN271_contigs.fa_antismash,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,48,4,arylpolyene - arylpolyene,arylpolyene,USHLN262,contigs.fa,antismashcontig00005.region001,USHLN271,contigs.fa,antismash,USHLN271
MMO-72_contigs.fa_antismashcontig00012.region001_MMO-72_contigs.fa_antismash,VD8_contigs.fa_antismashcontig00256.region001_VD8_contigs.fa_antismash,0.1667530089616775,0.6943005323410034,1.0,0.8280896544456482,1.0,0.2647087275981903,0.1533506363630294,4,5,arylpolyene - arylpolyene.resorcinol,,MMO-72,contigs.fa,antismashcontig00256.region001,VD8,contigs.fa,antismash,VD8
