sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,sequencing_run,seq_sumission_date,data_return_date,plate_location,internal_date_received,external_id,source_lab,isolate_name,genus_predicted,species_predicted,isolation_date,lat_lon,isolate_source,comments,antibiotics_pr_partial_resistance,confirmed_media_for_growth,source,location_country,life_stage,sex,feeding_status,tissue,mosquito_species,mosquito_strain,lab_field,identity_via_wgs_kraken2,percent_28,species,percent_30,x31,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtbd_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,==...
AS085,contig00001,region003,RiPP,False,[837989:844246],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,AS085,UW-1,9/29/21,11/01/2021,G1,,,Coon,,Pantoea,,,"Cook Co, IL",AC32,,"KanS, AmpS, StrepS, TetS, ChlorPR",AC32,water,"Cook Co, IL",,,,,,,field,Pantoea,96.56,agglomerans,94.43,,Pass,100.0,0.58,4866969.0,89.0,54685.0,1268095.0,55.2,4504.0,424945.0,4767682.0,145.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea agglomerans,GCF_001598475.1,98.53,0.95,True
AS085,contig00002,region001,other,False,[26697:29052](+),20000.0,IucA_IucC,siderophore,1.0,single,AS085,UW-1,9/29/21,11/01/2021,G1,,,Coon,,Pantoea,,,"Cook Co, IL",AC32,,"KanS, AmpS, StrepS, TetS, ChlorPR",AC32,water,"Cook Co, IL",,,,,,,field,Pantoea,96.56,agglomerans,94.43,,Pass,100.0,0.58,4866969.0,89.0,54685.0,1268095.0,55.2,4504.0,424945.0,4767682.0,145.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea agglomerans,GCF_001598475.1,98.53,0.95,True
AS085,contig00002,region002,terpene,False,[453766:457328],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,AS085,UW-1,9/29/21,11/01/2021,G1,,,Coon,,Pantoea,,,"Cook Co, IL",AC32,,"KanS, AmpS, StrepS, TetS, ChlorPR",AC32,water,"Cook Co, IL",,,,,,,field,Pantoea,96.56,agglomerans,94.43,,Pass,100.0,0.58,4866969.0,89.0,54685.0,1268095.0,55.2,4504.0,424945.0,4767682.0,145.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea agglomerans,GCF_001598475.1,98.53,0.95,True
AS085,contig00008,region001,NRPS,False,[60699:64629](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS085,UW-1,9/29/21,11/01/2021,G1,,,Coon,,Pantoea,,,"Cook Co, IL",AC32,,"KanS, AmpS, StrepS, TetS, ChlorPR",AC32,water,"Cook Co, IL",,,,,,,field,Pantoea,96.56,agglomerans,94.43,,Pass,100.0,0.58,4866969.0,89.0,54685.0,1268095.0,55.2,4504.0,424945.0,4767682.0,145.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea agglomerans,GCF_001598475.1,98.53,0.95,True
AS085,contig00008,region002,other,False,[172480:173119](+),20000.0,Autoind_synth,hserlactone,1.0,single,AS085,UW-1,9/29/21,11/01/2021,G1,,,Coon,,Pantoea,,,"Cook Co, IL",AC32,,"KanS, AmpS, StrepS, TetS, ChlorPR",AC32,water,"Cook Co, IL",,,,,,,field,Pantoea,96.56,agglomerans,94.43,,Pass,100.0,0.58,4866969.0,89.0,54685.0,1268095.0,55.2,4504.0,424945.0,4767682.0,145.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea agglomerans,GCF_001598475.1,98.53,0.95,True
AS091,contig00001,region001,other,False,[598328:602757],20000.0,IucA_IucC,siderophore,1.0,single,AS091,UW-1,9/29/21,11/01/2021,H1,,,Coon,,Enterobacter,,,"Cook Co, IL",AC13(7/31),,"KanS, AmpS, StrepS, TetS, ChlorR",AC13(7/31),water,"Cook Co, IL",,,,,,,field,Enterobacter,96.58,hormaechei,11.25,,Pass,99.77,0.1,4831822.0,50.0,96636.0,1324318.0,55.4,4499.0,556362.0,5551385.0,169.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_A,GCF_001729745.1,95.86,0.9,True
AS091,contig00002,region001,RiPP,False,[342264:348566],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,AS091,UW-1,9/29/21,11/01/2021,H1,,,Coon,,Enterobacter,,,"Cook Co, IL",AC13(7/31),,"KanS, AmpS, StrepS, TetS, ChlorR",AC13(7/31),water,"Cook Co, IL",,,,,,,field,Enterobacter,96.58,hormaechei,11.25,,Pass,99.77,0.1,4831822.0,50.0,96636.0,1324318.0,55.4,4499.0,556362.0,5551385.0,169.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_A,GCF_001729745.1,95.86,0.9,True
AS091,contig00002,region002,NRPS,False,[713266:717124](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS091,UW-1,9/29/21,11/01/2021,H1,,,Coon,,Enterobacter,,,"Cook Co, IL",AC13(7/31),,"KanS, AmpS, StrepS, TetS, ChlorR",AC13(7/31),water,"Cook Co, IL",,,,,,,field,Enterobacter,96.58,hormaechei,11.25,,Pass,99.77,0.1,4831822.0,50.0,96636.0,1324318.0,55.4,4499.0,556362.0,5551385.0,169.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_A,GCF_001729745.1,95.86,0.9,True
AS091,contig00007,region001,RiPP,False,[69071:71237],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,AS091,UW-1,9/29/21,11/01/2021,H1,,,Coon,,Enterobacter,,,"Cook Co, IL",AC13(7/31),,"KanS, AmpS, StrepS, TetS, ChlorR",AC13(7/31),water,"Cook Co, IL",,,,,,,field,Enterobacter,96.58,hormaechei,11.25,,Pass,99.77,0.1,4831822.0,50.0,96636.0,1324318.0,55.4,4499.0,556362.0,5551385.0,169.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_A,GCF_001729745.1,95.86,0.9,True
AS091,contig00008,region001,other,False,[58480:62071],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,AS091,UW-1,9/29/21,11/01/2021,H1,,,Coon,,Enterobacter,,,"Cook Co, IL",AC13(7/31),,"KanS, AmpS, StrepS, TetS, ChlorR",AC13(7/31),water,"Cook Co, IL",,,,,,,field,Enterobacter,96.58,hormaechei,11.25,,Pass,99.77,0.1,4831822.0,50.0,96636.0,1324318.0,55.4,4499.0,556362.0,5551385.0,169.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei_A,GCF_001729745.1,95.86,0.9,True
AS093,contig00001,region001,RiPP,False,[519538:525981],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00001,region002,PKS,False,[1121305:1136326],20000.0,(PPDK_N and AMP-binding and PP-binding and PKS_KS),prodigiosin,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00002,region001,NRPS,False,[891423:899925](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00002,region002,RiPP,False,[958303:960466],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00002,region003,NRPS,False,[1085867:1093819],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00003,region001,other,False,[129772:135443],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00003,region002,other,False,[390600:391245](+),20000.0,Autoind_synth,hserlactone,1.0,neighbouring,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00004,region001,NRPS,False,[354182:358118](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS093,contig00012,region001,NRPS,True,[27260:47080],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS093,UW-1,9/29/21,11/01/2021,A2,,,Coon,,Serratia,,,"Cook Co, IL",AC26(8/14),,"KanS, AmpR, StrepR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Serratia,98.08,marcescens,39.24,,Pass,99.81,0.0,5084370.0,37.0,137415.0,1375489.0,59.8,4720.0,530606.0,5632242.0,163.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Serratia,Serratia marcescens,GCF_017299535.1,98.68,0.94,True
AS096,contig00001,region001,other,False,[207695:212768],20000.0,IucA_IucC,siderophore,1.0,single,AS096,UW-1,9/29/21,11/01/2021,B2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AC26(8/14),,"KanS, StrepS, AmpR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Acinetobacter,59.42,junii,13.83,,Pass,99.96,0.0,3508081.0,59.0,59459.0,674056.0,38.3,3321.0,212075.0,3775478.0,159.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter beijerinckii,GCF_000369005.1,96.72,0.91,True
AS096,contig00001,region002,other,False,[297459:306542],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,AS096,UW-1,9/29/21,11/01/2021,B2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AC26(8/14),,"KanS, StrepS, AmpR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Acinetobacter,59.42,junii,13.83,,Pass,99.96,0.0,3508081.0,59.0,59459.0,674056.0,38.3,3321.0,212075.0,3775478.0,159.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter beijerinckii,GCF_000369005.1,96.72,0.91,True
AS096,contig00004,region001,RiPP,False,[111311:112163](-),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,AS096,UW-1,9/29/21,11/01/2021,B2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AC26(8/14),,"KanS, StrepS, AmpR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Acinetobacter,59.42,junii,13.83,,Pass,99.96,0.0,3508081.0,59.0,59459.0,674056.0,38.3,3321.0,212075.0,3775478.0,159.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter beijerinckii,GCF_000369005.1,96.72,0.91,True
AS096,contig00006,region001,other,True,[197791:199021](-),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,AS096,UW-1,9/29/21,11/01/2021,B2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AC26(8/14),,"KanS, StrepS, AmpR, TetR, ChlorR",AC26(8/14),water,"Cook Co, IL",,,,,,,field,Acinetobacter,59.42,junii,13.83,,Pass,99.96,0.0,3508081.0,59.0,59459.0,674056.0,38.3,3321.0,212075.0,3775478.0,159.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter beijerinckii,GCF_000369005.1,96.72,0.91,True
AS113,contig00001,region001,other,False,[151629:152265](+),20000.0,Autoind_synth,hserlactone,1.0,single,AS113,UW-1,9/29/21,11/01/2021,C2,,,Coon,,Enterobacter,,,UW Madison,contaminated axenic plate,,"KanS, StrepS, TetS, ChlorS, AmpR",contaminated axenic plate,larval water,UW Madison,,,,,Aedes aegypti,LVP,lab,Cedecea,83.35,neteri,80.61,,Pass,99.99,0.94,4990055.0,88.0,56705.0,454838.0,54.6,4700.0,242912.0,5346556.0,158.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.84,0.95,True
AS113,contig00003,region001,RiPP,False,[239291:240128](-),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,AS113,UW-1,9/29/21,11/01/2021,C2,,,Coon,,Enterobacter,,,UW Madison,contaminated axenic plate,,"KanS, StrepS, TetS, ChlorS, AmpR",contaminated axenic plate,larval water,UW Madison,,,,,Aedes aegypti,LVP,lab,Cedecea,83.35,neteri,80.61,,Pass,99.99,0.94,4990055.0,88.0,56705.0,454838.0,54.6,4700.0,242912.0,5346556.0,158.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.84,0.95,True
AS113,contig00006,region001,terpene,False,[207250:208072](-),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,AS113,UW-1,9/29/21,11/01/2021,C2,,,Coon,,Enterobacter,,,UW Madison,contaminated axenic plate,,"KanS, StrepS, TetS, ChlorS, AmpR",contaminated axenic plate,larval water,UW Madison,,,,,Aedes aegypti,LVP,lab,Cedecea,83.35,neteri,80.61,,Pass,99.99,0.94,4990055.0,88.0,56705.0,454838.0,54.6,4700.0,242912.0,5346556.0,158.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.84,0.95,True
AS113,contig00011,region001,RiPP,False,[74429:80720],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,AS113,UW-1,9/29/21,11/01/2021,C2,,,Coon,,Enterobacter,,,UW Madison,contaminated axenic plate,,"KanS, StrepS, TetS, ChlorS, AmpR",contaminated axenic plate,larval water,UW Madison,,,,,Aedes aegypti,LVP,lab,Cedecea,83.35,neteri,80.61,,Pass,99.99,0.94,4990055.0,88.0,56705.0,454838.0,54.6,4700.0,242912.0,5346556.0,158.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.84,0.95,True
AS113,contig00018,region001,other,False,[61217:65626],20000.0,IucA_IucC,siderophore,1.0,single,AS113,UW-1,9/29/21,11/01/2021,C2,,,Coon,,Enterobacter,,,UW Madison,contaminated axenic plate,,"KanS, StrepS, TetS, ChlorS, AmpR",contaminated axenic plate,larval water,UW Madison,,,,,Aedes aegypti,LVP,lab,Cedecea,83.35,neteri,80.61,,Pass,99.99,0.94,4990055.0,88.0,56705.0,454838.0,54.6,4700.0,242912.0,5346556.0,158.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea sp000277545,GCF_000277545.1,98.84,0.95,True
AS116,contig00001,region001,other,False,[31946:41026],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,AS116,UW-1,9/29/21,11/01/2021,D2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AI38,,"KanS, StrepS, TetS, ChlorR, AmpR",AI38,water,"Cook Co, IL",,,,,,,field,Acinetobacter,95.16,junii,89.2,,Pass,100.0,0.0,3323739.0,189.0,17585.0,653824.0,38.5,3262.0,325545.0,3748717.0,167.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii,GCF_000368765.1,97.39,0.85,True
AS116,contig00001,region002,other,False,[119022:124095],20000.0,IucA_IucC,siderophore,1.0,single,AS116,UW-1,9/29/21,11/01/2021,D2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AI38,,"KanS, StrepS, TetS, ChlorR, AmpR",AI38,water,"Cook Co, IL",,,,,,,field,Acinetobacter,95.16,junii,89.2,,Pass,100.0,0.0,3323739.0,189.0,17585.0,653824.0,38.5,3262.0,325545.0,3748717.0,167.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii,GCF_000368765.1,97.39,0.85,True
AS116,contig00006,region001,RiPP,False,[109700:110567](-),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,AS116,UW-1,9/29/21,11/01/2021,D2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AI38,,"KanS, StrepS, TetS, ChlorR, AmpR",AI38,water,"Cook Co, IL",,,,,,,field,Acinetobacter,95.16,junii,89.2,,Pass,100.0,0.0,3323739.0,189.0,17585.0,653824.0,38.5,3262.0,325545.0,3748717.0,167.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii,GCF_000368765.1,97.39,0.85,True
AS116,contig00007,region001,other,True,[199994:201224](-),20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,AS116,UW-1,9/29/21,11/01/2021,D2,,,Coon,,Acinetobacter,,,"Cook Co, IL",AI38,,"KanS, StrepS, TetS, ChlorR, AmpR",AI38,water,"Cook Co, IL",,,,,,,field,Acinetobacter,95.16,junii,89.2,,Pass,100.0,0.0,3323739.0,189.0,17585.0,653824.0,38.5,3262.0,325545.0,3748717.0,167.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii,GCF_000368765.1,97.39,0.85,True
AS124,contig00001,region001,other,False,[507436:508075](+),20000.0,Autoind_synth,hserlactone,1.0,single,AS124,UW-1,9/29/21,11/01/2021,E2,,,Coon,,Enterobacter,,,,UW Stock 4,,"KanS, StrepS, TetS, ChlorPR, AmpR",UW Stock 4,water,,,,,,,,field,Enterobacter,96.0,roggenkampii,33.64,,Pass,99.07,0.04,4737567.0,76.0,62336.0,728456.0,56.0,4416.0,354441.0,4452984.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.92,True
AS124,contig00004,region001,NRPS,False,[364704:368562](+),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,AS124,UW-1,9/29/21,11/01/2021,E2,,,Coon,,Enterobacter,,,,UW Stock 4,,"KanS, StrepS, TetS, ChlorPR, AmpR",UW Stock 4,water,,,,,,,,field,Enterobacter,96.0,roggenkampii,33.64,,Pass,99.07,0.04,4737567.0,76.0,62336.0,728456.0,56.0,4416.0,354441.0,4452984.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.92,True
AS124,contig00008,region001,RiPP,False,[118342:124645],20000.0,((YcaO or TIGR03882) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,AS124,UW-1,9/29/21,11/01/2021,E2,,,Coon,,Enterobacter,,,,UW Stock 4,,"KanS, StrepS, TetS, ChlorPR, AmpR",UW Stock 4,water,,,,,,,,field,Enterobacter,96.0,roggenkampii,33.64,,Pass,99.07,0.04,4737567.0,76.0,62336.0,728456.0,56.0,4416.0,354441.0,4452984.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.92,True
